smiles1,smiles2,target1,target2
COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,P54284,P11511
COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12,P54284,P10275
COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,O=C1Nc2ccc(Cl)cc2C(C#CC2CC2)(C(F)(F)F)O1,P54284,P03366
COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,CC1(C)CC1C(=O)NC(=CCCCCSCC(N)C(=O)O)C(=O)O,P54284,P16444
COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,CN1CC2c3ccccc3Oc3ccc(Cl)cc3C2C1,P54284,P47898
COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CO)C(O)C(O)C3N)C2O)C(N)C(O)C1O,P54284,Q5SHN7
COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,P54284,P07550
COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,CN(C)C1C(=O)C(C(N)=O)=C(O)C2(O)C(=O)C3=C(O)c4c(O)cccc4C(C)(O)C3CC12,P54284,Q9UM07
COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,O=C(CCCCCCC(=O)Nc1ccccc1)NO,P54284,Q92769
COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,P54284,P03372
COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,Nc1nc(Cl)nc2c1ncn2C1OC(CO)C(O)C1F,P54284,P23921
COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,Nc1ncn(C2OC(CO)C(O)C2O)c(=O)n1,P54284,P26358
COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,P54284,P27815
COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,Nc1ccc(O)c(C(=O)O)c1,P54284,P35228
COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,CC1OC(OC2C(CO)OC(OC3C(CO)OC(O)C(O)C3O)C(O)C2O)C(O)C(O)C1NC1C=C(CO)C(O)C(O)C1O,P54284,O43451
COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,NC(=O)OCC(COC(N)=O)c1ccccc1,P54284,Q13224
COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,P54284,P13637
COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,P54284,P50859
COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,P54284,P10721
COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,P54284,P0DP24
COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,CCCCC(F)(F)C1(O)CCC2C(CC(=O)C2CCCCCCC(=O)O)O1,P54284,P51788
COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,CC(C(=O)O)c1cccc(Oc2ccccc2)c1,P54284,P35354
COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2,P54284,P20839
COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,P54284,O14717
COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,OCC1OC(n2cnc3c2NC=NCC3O)CC1O,P54284,P00813
COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,P54284,O14746
COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl,P54284,P35354
COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,COC1OC2OC3(C)CCC4C(C)CCC(C1C)C24OO3,P54284,P05023
COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC,P54284,P28223
COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,CNCCCC12CCC(c3ccccc31)c1ccccc12,P54284,P35367
COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,NCC1(CC(=O)O)CCCCC1,P54284,Q9NY47
COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,COC1C(OC(N)=O)C(O)C(Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C,P54284,P0A0K8
COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,P54284,P24530
COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O,P54284,P47989
CC(C)N=C(N)N=C(N)Nc1ccc(Cl)cc1,CC1CCC2C(C)C(O)OC3OC4(C)CCC1C32OO4,P13922,Q8II73
CC(C)N=C(N)N=C(N)Nc1ccc(Cl)cc1,CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,P13922,P02768
CC(C)N=C(N)N=C(N)Nc1ccc(Cl)cc1,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,P13922,P00533
CC(C)N=C(N)N=C(N)Nc1ccc(Cl)cc1,CNCCCC12CCC(c3ccccc31)c1ccccc12,P13922,P35367
CC(C)N=C(N)N=C(N)Nc1ccc(Cl)cc1,NC(=O)OCC(COC(N)=O)c1ccccc1,P13922,Q13224
CC(C)N=C(N)N=C(N)Nc1ccc(Cl)cc1,O=C1c2cccc3c2C(CCC3)CN1C1CN2CCC1CC2,P13922,P46098
CC(C)N=C(N)N=C(N)Nc1ccc(Cl)cc1,CC(NC(CCc1ccccc1)C(=O)O)C(=O)N1CCCC1C(=O)O,P13922,P46663
CC(C)N=C(N)N=C(N)Nc1ccc(Cl)cc1,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,P13922,P50859
CC(C)N=C(N)N=C(N)Nc1ccc(Cl)cc1,CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1,P13922,P18825
CC(C)N=C(N)N=C(N)Nc1ccc(Cl)cc1,CC(=O)Nc1nnc(S(N)(=O)=O)s1,P13922,Q9ULX7
CC(C)N=C(N)N=C(N)Nc1ccc(Cl)cc1,CC(N)(Cc1ccc(O)c(O)c1)C(=O)O,P13922,P20711
CC(C)N=C(N)N=C(N)Nc1ccc(Cl)cc1,COC1OC2OC3(C)CCC4C(C)CCC(C1C)C24OO3,P13922,P05023
CC(C)N=C(N)N=C(N)Nc1ccc(Cl)cc1,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,P13922,P04150
CC(C)N=C(N)N=C(N)Nc1ccc(Cl)cc1,OCC1OC(n2cnc3c2NC=NCC3O)CC1O,P13922,P00813
CC(C)N=C(N)N=C(N)Nc1ccc(Cl)cc1,Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl,P13922,P35354
CC(C)N=C(N)N=C(N)Nc1ccc(Cl)cc1,CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,P13922,P03372
CC(C)N=C(N)N=C(N)Nc1ccc(Cl)cc1,COc1ccc2c(c1)C13CCCCC1C(C2)N(C)CC3,P13922,P31645
CC(C)N=C(N)N=C(N)Nc1ccc(Cl)cc1,COc1cc(C)c(C=CC(C)=CC=CC(C)=CC(=O)O)c(C)c1C,P13922,P13631
CC(C)N=C(N)N=C(N)Nc1ccc(Cl)cc1,CCC(c1ccccc1)c1c(O)c2ccccc2oc1=O,P13922,Q9BQB6
CC(C)N=C(N)N=C(N)Nc1ccc(Cl)cc1,CC1OC1P(=O)(O)O,P13922,P0A749
CC(C)N=C(N)N=C(N)Nc1ccc(Cl)cc1,COc1ccc(-c2nc(N3CCOCC3)c3sc(CN(C)c4ncc(C(=O)NO)cn4)cc3n2)cn1,P13922,P48736
CC(C)N=C(N)N=C(N)Nc1ccc(Cl)cc1,CNCC(O)c1ccc(O)c(O)c1,P13922,P07550
CC(C)N=C(N)N=C(N)Nc1ccc(Cl)cc1,CCN(CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1,P13922,P03372
CC(C)N=C(N)N=C(N)Nc1ccc(Cl)cc1,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2,P13922,P20839
CC(C)N=C(N)N=C(N)Nc1ccc(Cl)cc1,CC(=O)NCCCS(=O)(=O)O,P13922,P41594
CC(C)N=C(N)N=C(N)Nc1ccc(Cl)cc1,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,P13922,P13637
CC(C)N=C(N)N=C(N)Nc1ccc(Cl)cc1,C=CCC1C=C(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(O)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC,P13922,P62942
CC(C)N=C(N)N=C(N)Nc1ccc(Cl)cc1,CCCCC(F)(F)C1(O)CCC2C(CC(=O)C2CCCCCCC(=O)O)O1,P13922,P51788
CC(C)N=C(N)N=C(N)Nc1ccc(Cl)cc1,Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1,P13922,Q9BZX2
CC(C)N=C(N)N=C(N)Nc1ccc(Cl)cc1,COc1ncc(-c2ccc3nccc(-c4ccnnc4)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,P13922,P48736
CC(C)N=C(N)N=C(N)Nc1ccc(Cl)cc1,COCc1c(C(C)C)nc(C(C)C)c(C=CC(O)CC(O)CC(=O)O)c1-c1ccc(F)cc1,P13922,P04035
CC(C)N=C(N)N=C(N)Nc1ccc(Cl)cc1,COc1cc2nc(N3CCCN(C)CC3)nc(NC3CCN(Cc4ccccc4)CC3)c2cc1OC,P13922,Q9H9B1
CC(C)N=C(N)N=C(N)Nc1ccc(Cl)cc1,CCCCN(CCCC)CCC(O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12,P13922,P0DP24
CC(C)N=C(N)N=C(N)Nc1ccc(Cl)cc1,COC1=CC(C)=CC(C)C(O)C(C)CC(C)=CC=CC(OC)C(C(C)C(O)C(C)C2(O)CC(O)C(C)C(C(C)C)O2)OC1=O,P13922,P38606
CC(C)N=C(N)N=C(N)Nc1ccc(Cl)cc1,OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1,P13922,P29274
CC(C)N=C(N)N=C(N)Nc1ccc(Cl)cc1,CC(C=CC(=O)NO)=CC(C)C(=O)c1ccc(N(C)C)cc1,P13922,O67135
CC(C)N=C(N)N=C(N)Nc1ccc(Cl)cc1,C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C,P13922,O75469
CC(C)N=C(N)N=C(N)Nc1ccc(Cl)cc1,C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,P13922,P14770
CC(C)N=C(N)N=C(N)Nc1ccc(Cl)cc1,NC(=O)NO,P13922,P23921
CC(C)N=C(N)N=C(N)Nc1ccc(Cl)cc1,O=C(CCCCCCC(=O)Nc1ccccc1)NO,P13922,Q92769
CC(C)N=C(N)N=C(N)Nc1ccc(Cl)cc1,O=C1C(=O)c2ccccc2C(O)=C1C1CCC(c2ccc(Cl)cc2)CC1,P13922,Q08210
CC(C)N=C(N)N=C(N)Nc1ccc(Cl)cc1,Nc1nc(Cl)nc2c1ncn2C1OC(CO)C(O)C1F,P13922,P23921
CC(C)N=C(N)N=C(N)Nc1ccc(Cl)cc1,CC(C)n1nc(-c2ccc3oc(N)nc3c2)c2c(N)ncnc21,P13922,P42345
CC(C)N=C(N)N=C(N)Nc1ccc(Cl)cc1,Nc1ncn(C2OC(CO)C(O)C2O)c(=O)n1,P13922,P26358
CC(C)N=C(N)N=C(N)Nc1ccc(Cl)cc1,OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,P13922,P27815
NCC1(CC(=O)O)CCCCC1,NC(N)=NCC1COC2(CCCCC2)O1,Q9NY47,P23975
NCC1(CC(=O)O)CCCCC1,CNCC(O)c1ccc(O)c(O)c1,Q9NY47,P07550
NCC1(CC(=O)O)CCCCC1,Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O,Q9NY47,P47989
NCC1(CC(=O)O)CCCCC1,CC(c1cc2ccccc2s1)N(O)C(N)=O,Q9NY47,P09917
NCC1(CC(=O)O)CCCCC1,COc1cc(C)c(C=CC(C)=CC=CC(C)=CC(=O)O)c(C)c1C,Q9NY47,P13631
NCC1(CC(=O)O)CCCCC1,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,Q9NY47,P13637
NCC1(CC(=O)O)CCCCC1,NCCCC(N)(C(=O)O)C(F)F,Q9NY47,P11926
NCC1(CC(=O)O)CCCCC1,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,Q9NY47,P0ABQ4
NCC1(CC(=O)O)CCCCC1,Nc1nc2ccc(OC(F)(F)F)cc2s1,Q9NY47,Q9UPY5
NCC1(CC(=O)O)CCCCC1,CNCCCC12CCC(c3ccccc31)c1ccccc12,Q9NY47,P35367
NCC1(CC(=O)O)CCCCC1,Cc1ccsc1C(=CCCN1CCCC(C(=O)O)C1)c1sccc1C,Q9NY47,P30531
NCC1(CC(=O)O)CCCCC1,CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,Q9NY47,P02768
NCC1(CC(=O)O)CCCCC1,CNC1(C)C2CCC(C2)C1(C)C,Q9NY47,P36544
NCC1(CC(=O)O)CCCCC1,CCCCCCCCCCCC(CC1OC(=O)C1CCCCCC)OC(=O)C(CC(C)C)NC=O,Q9NY47,P49327
NCC1(CC(=O)O)CCCCC1,CCC1(c2ccccc2)NC(=O)N(C)C1=O,Q9NY47,O75469
NCC1(CC(=O)O)CCCCC1,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,Q9NY47,P10721
NCC1(CC(=O)O)CCCCC1,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,Q9NY47,P51168
NCC1(CC(=O)O)CCCCC1,C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,Q9NY47,P14770
NCC1(CC(=O)O)CCCCC1,CC(C(=O)O)c1cccc(Oc2ccccc2)c1,Q9NY47,P35354
NCC1(CC(=O)O)CCCCC1,CC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4=C3C(c3ccc(N(C)C)cc3)CC21C,Q9NY47,P06401
NCC1(CC(=O)O)CCCCC1,NCC(CC(=O)O)c1ccc(Cl)cc1,Q9NY47,Q9UBS5
NCC1(CC(=O)O)CCCCC1,NNc1nncc2ccccc12,Q9NY47,Q16665
NCC1(CC(=O)O)CCCCC1,CC(C)NCC(O)c1ccc(O)c(O)c1,Q9NY47,P00441
NCC1(CC(=O)O)CCCCC1,CC12CCC3C(CCC45OC4C(O)=C(C#N)CC35C)C1CCC2O,Q9NY47,P14060
NCC1(CC(=O)O)CCCCC1,OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1,Q9NY47,P29274
NCC1(CC(=O)O)CCCCC1,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,Q9NY47,P00533
NCC1(CC(=O)O)CCCCC1,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(O)CC,Q9NY47,Q969P6
NCC1(CC(=O)O)CCCCC1,O=C(CCCCCCC(=O)Nc1ccccc1)NO,Q9NY47,Q92769
NCC1(CC(=O)O)CCCCC1,Nc1nc(Cl)nc2c1ncn2C1OC(CO)C(O)C1F,Q9NY47,P23921
NCC1(CC(=O)O)CCCCC1,OC(CCCN1CCCCC1)(c1ccccc1)c1ccccc1,Q9NY47,P08173
NCC1(CC(=O)O)CCCCC1,Nc1ncn(C2OC(CO)C(O)C2O)c(=O)n1,Q9NY47,P26358
NCC1(CC(=O)O)CCCCC1,OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,Q9NY47,P27815
NCC1(CC(=O)O)CCCCC1,CC1CCC2C(C)C(O)OC3OC4(C)CCC1C32OO4,Q9NY47,Q8II73
NCC1(CC(=O)O)CCCCC1,NCCc1ccc(O)c(O)c1,Q9NY47,P00441
NCC1(CC(=O)O)CCCCC1,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,Q9NY47,Q8TCC7
NCC1(CC(=O)O)CCCCC1,COCc1c(C(C)C)nc(C(C)C)c(C=CC(O)CC(O)CC(=O)O)c1-c1ccc(F)cc1,Q9NY47,P04035
NCC1(CC(=O)O)CCCCC1,COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,Q9NY47,P54284
NCC1(CC(=O)O)CCCCC1,CCCC(C)(COC(N)=O)COC(=O)NC(C)C,Q9NY47,P47870
NCC1(CC(=O)O)CCCCC1,CC1=NS(=O)(=O)c2cc(Cl)ccc2N1,Q9NY47,Q14654
NCC1(CC(=O)O)CCCCC1,CC1CNc2c(cccc2S(=O)(=O)NC(CCCN=C(N)N)C(=O)N2CCC(C)CC2C(=O)O)C1,Q9NY47,P00734
NCC1(CC(=O)O)CCCCC1,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,Q9NY47,P11388
CC12CCC3C(CCC45OC4C(O)=C(C#N)CC35C)C1CCC2O,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,P14060,P0DP24
CC12CCC3C(CCC45OC4C(O)=C(C#N)CC35C)C1CCC2O,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,P14060,P03372
CC12CCC3C(CCC45OC4C(O)=C(C#N)CC35C)C1CCC2O,NC(=O)OCC(COC(N)=O)c1ccccc1,P14060,Q13224
CC12CCC3C(CCC45OC4C(O)=C(C#N)CC35C)C1CCC2O,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,P14060,P51168
CC12CCC3C(CCC45OC4C(O)=C(C#N)CC35C)C1CCC2O,OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1,P14060,P29274
CC12CCC3C(CCC45OC4C(O)=C(C#N)CC35C)C1CCC2O,NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CO)C(O)C(O)C3N)C2O)C(N)C(O)C1O,P14060,Q5SHN7
CC12CCC3C(CCC45OC4C(O)=C(C#N)CC35C)C1CCC2O,NC(=O)NO,P14060,P23921
CC12CCC3C(CCC45OC4C(O)=C(C#N)CC35C)C1CCC2O,CC12C=CC(=O)NC1CCC1C2CCC2(C)C(C(=O)Nc3cc(C(F)(F)F)ccc3C(F)(F)F)CCC12,P14060,P31213
CC12CCC3C(CCC45OC4C(O)=C(C#N)CC35C)C1CCC2O,Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O,P14060,P47989
CC12CCC3C(CCC45OC4C(O)=C(C#N)CC35C)C1CCC2O,OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,P14060,P27815
CC12CCC3C(CCC45OC4C(O)=C(C#N)CC35C)C1CCC2O,Cc1nnc(C(C)C)n1C1CC2CCC(C1)N2CCC(NC(=O)C1CCC(F)(F)CC1)c1ccccc1,P14060,P51681
CC12CCC3C(CCC45OC4C(O)=C(C#N)CC35C)C1CCC2O,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(O)CC,P14060,Q969P6
CC12CCC3C(CCC45OC4C(O)=C(C#N)CC35C)C1CCC2O,CC1=NS(=O)(=O)c2cc(Cl)ccc2N1,P14060,Q14654
CC12CCC3C(CCC45OC4C(O)=C(C#N)CC35C)C1CCC2O,CC(=O)OC12COC1CC(O)C1(C)C(=O)C(O)C3=C(C)C(OC(=O)C(O)C(NC(=O)OC(C)(C)C)c4ccccc4)CC(O)(C(OC(=O)c4ccccc4)C21)C3(C)C,P14060,P10415
CC12CCC3C(CCC45OC4C(O)=C(C#N)CC35C)C1CCC2O,OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,P14060,P08172
CC12CCC3C(CCC45OC4C(O)=C(C#N)CC35C)C1CCC2O,CC1CCC2C(C)C(O)OC3OC4(C)CCC1C32OO4,P14060,Q8II73
CC12CCC3C(CCC45OC4C(O)=C(C#N)CC35C)C1CCC2O,CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,P14060,P02768
CC12CCC3C(CCC45OC4C(O)=C(C#N)CC35C)C1CCC2O,CNCCCC12CCC(c3ccccc31)c1ccccc12,P14060,P35367
CC12CCC3C(CCC45OC4C(O)=C(C#N)CC35C)C1CCC2O,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,P14060,P11388
CC12CCC3C(CCC45OC4C(O)=C(C#N)CC35C)C1CCC2O,Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1,P14060,Q9BZX2
CC12CCC3C(CCC45OC4C(O)=C(C#N)CC35C)C1CCC2O,CCCCCCCCCCCC(CC1OC(=O)C1CCCCCC)OC(=O)C(CC(C)C)NC=O,P14060,P49327
CC12CCC3C(CCC45OC4C(O)=C(C#N)CC35C)C1CCC2O,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,P14060,P10721
CC12CCC3C(CCC45OC4C(O)=C(C#N)CC35C)C1CCC2O,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,P14060,O14717
CC12CCC3C(CCC45OC4C(O)=C(C#N)CC35C)C1CCC2O,CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,P14060,P03372
CC12CCC3C(CCC45OC4C(O)=C(C#N)CC35C)C1CCC2O,NCC1(CC(=O)O)CCCCC1,P14060,Q9NY47
CC12CCC3C(CCC45OC4C(O)=C(C#N)CC35C)C1CCC2O,C1CNCCN1,P14060,P28472
CC12CCC3C(CCC45OC4C(O)=C(C#N)CC35C)C1CCC2O,COCc1c(C(C)C)nc(C(C)C)c(C=CC(O)CC(O)CC(=O)O)c1-c1ccc(F)cc1,P14060,P04035
CC12CCC3C(CCC45OC4C(O)=C(C#N)CC35C)C1CCC2O,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,P14060,Q8TCC7
CC12CCC3C(CCC45OC4C(O)=C(C#N)CC35C)C1CCC2O,CCCCN(CCCC)CCC(O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12,P14060,P0DP24
CC12CCC3C(CCC45OC4C(O)=C(C#N)CC35C)C1CCC2O,CNCC(O)c1ccc(O)c(O)c1,P14060,P07550
CC12CCC3C(CCC45OC4C(O)=C(C#N)CC35C)C1CCC2O,Nc1nc2ccc(OC(F)(F)F)cc2s1,P14060,Q9UPY5
CC12CCC3C(CCC45OC4C(O)=C(C#N)CC35C)C1CCC2O,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,P14060,O14746
CC12CCC3C(CCC45OC4C(O)=C(C#N)CC35C)C1CCC2O,NC12CC3CC(CC(C3)C1)C2,P14060,P32297
CC12CCC3C(CCC45OC4C(O)=C(C#N)CC35C)C1CCC2O,NC(N)=NC(=O)Cc1c(Cl)cccc1Cl,P14060,P18089
CC12CCC3C(CCC45OC4C(O)=C(C#N)CC35C)C1CCC2O,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2,P14060,P20839
CC12CCC3C(CCC45OC4C(O)=C(C#N)CC35C)C1CCC2O,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,P14060,P04150
CC12CCC3C(CCC45OC4C(O)=C(C#N)CC35C)C1CCC2O,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,P14060,P13637
CC12CCC3C(CCC45OC4C(O)=C(C#N)CC35C)C1CCC2O,C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,P14060,P14770
CC12CCC3C(CCC45OC4C(O)=C(C#N)CC35C)C1CCC2O,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,P14060,P0ABQ4
CC12CCC3C(CCC45OC4C(O)=C(C#N)CC35C)C1CCC2O,Nc1nc(Cl)nc2c1ncn2C1OC(CO)C(O)C1F,P14060,P23921
CCC(C(N)=O)N1CCCC1=O,CC1OC2(CS1)CN1CCC2CC1,P46098,P11229
CCC(C(N)=O)N1CCCC1=O,COCc1c(C(C)C)nc(C(C)C)c(C=CC(O)CC(O)CC(=O)O)c1-c1ccc(F)cc1,P46098,P04035
CCC(C(N)=O)N1CCCC1=O,Nc1nc2ccc(OC(F)(F)F)cc2s1,P46098,Q9UPY5
